% Edge sensor logfile log_20240216_135204.264/log_edge.txt
% 	Calib white 1000 1000 1000 1000 1000 1000 1000 1000
% 	Calib black 287 374 408 450 468 436 401 304
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708087929.9174 0 0.000 0.000 0.0000
1708087929.9256 0 0.000 0.000 0.0000
1708087929.9336 0 0.000 0.000 0.0000
1708087929.9417 0 0.000 0.000 0.0000
1708087929.9498 0 0.000 0.000 0.0000
1708087929.9576 0 0.000 0.000 0.0000
1708087929.9659 0 0.000 0.000 0.0000
1708087929.9740 0 0.000 0.000 0.0000
1708087929.9820 0 0.000 0.000 0.0000
1708087929.9891 0 0.000 0.000 0.0000
1708087929.9972 0 0.000 0.000 0.0000
1708087930.0061 0 0.000 0.000 0.0000
1708087930.0133 0 0.000 0.000 0.0000
1708087930.0214 0 0.000 0.000 0.0000
1708087930.0294 0 0.000 0.000 0.0000
1708087930.0376 0 0.000 0.000 0.0000
1708087930.0457 0 0.000 0.000 0.0000
1708087930.0536 0 0.000 0.000 0.0000
1708087930.0618 0 0.000 0.000 0.0000
1708087930.0692 0 0.000 0.000 0.0000
1708087930.0780 0 0.000 0.000 0.0000
1708087930.0851 0 0.000 0.000 0.0000
1708087930.0932 0 0.000 0.000 0.0000
1708087930.1021 0 0.000 0.000 0.0000
1708087930.1093 0 0.000 0.000 0.0000
1708087930.1239 0 0.000 0.000 0.0000
1708087930.1254 0 0.000 0.000 0.0000
1708087930.1338 0 0.000 0.000 0.0000
1708087930.1419 0 0.000 0.000 0.0000
1708087930.1497 0 0.000 0.000 0.0000
1708087930.1580 0 0.000 0.000 0.0000
1708087930.1655 0 0.000 0.000 0.0000
1708087930.1732 0 0.000 0.000 0.0000
1708087930.1813 0 0.000 0.000 0.0000
1708087930.1895 0 0.000 0.000 0.0000
1708087930.1973 0 0.000 0.000 0.0000
1708087930.2056 0 0.000 0.000 0.0000
1708087930.2139 0 0.000 0.000 0.0000
1708087930.2217 0 0.000 0.000 0.0000
1708087930.2298 0 0.000 0.000 0.0000
1708087930.2379 0 0.000 0.000 0.0000
1708087930.2457 0 0.000 0.000 0.0000
1708087930.2540 0 0.000 0.000 0.0000
1708087930.2612 0 0.000 0.000 0.0000
1708087930.2700 0 0.000 0.000 0.0000
1708087930.2782 0 0.000 0.000 0.0000
1708087930.2852 0 0.000 0.000 0.0000
1708087930.2932 0 0.000 0.000 0.0000
1708087930.3013 0 0.000 0.000 0.0000
1708087930.3096 0 0.000 0.000 0.0000
1708087930.3174 0 0.000 0.000 0.0000
1708087930.3255 0 0.000 0.000 0.0000
1708087930.3336 0 0.000 0.000 0.0000
1708087930.3416 0 0.000 0.000 0.0000
1708087930.3497 0 0.000 0.000 0.0000
1708087930.3578 0 0.000 0.000 0.0000
1708087930.3658 0 0.000 0.000 0.0000
1708087930.3739 0 0.000 0.000 0.0000
1708087930.3820 0 0.000 0.000 0.0000
1708087930.3901 0 0.000 0.000 0.0000
1708087930.3971 0 0.000 0.000 0.0000
1708087930.4052 0 0.000 0.000 0.0000
1708087930.4131 0 0.000 0.000 0.0000
1708087930.4213 0 0.000 0.000 0.0000
1708087930.4296 0 0.000 0.000 0.0000
1708087930.4374 0 0.000 0.000 0.0000
1708087930.4456 0 0.000 0.000 0.0000
1708087930.4537 0 0.000 0.000 0.0000
1708087930.4617 0 0.000 0.000 0.0000
1708087930.4698 0 0.000 0.000 0.0000
1708087930.4781 0 0.000 0.000 0.0000
1708087930.4859 0 0.000 0.000 0.0000
1708087930.4940 0 0.000 0.000 0.0000
1708087930.5022 0 0.000 0.000 0.0000
1708087930.5101 0 0.000 0.000 0.0000
1708087930.5171 0 0.000 0.000 0.0000
1708087930.5255 0 0.000 0.000 0.0000
1708087930.5333 0 0.000 0.000 0.0000
1708087930.5414 0 0.000 0.000 0.0000
1708087930.5496 0 0.000 0.000 0.0000
1708087930.5573 0 0.000 0.000 0.0000
1708087930.5659 0 0.000 0.000 0.0000
1708087930.5740 0 0.000 0.000 0.0000
1708087930.5818 0 0.000 0.000 0.0000
1708087930.5899 0 0.000 0.000 0.0000
1708087930.5980 0 0.000 0.000 0.0000
1708087930.6058 0 0.000 0.000 0.0000
1708087930.6132 0 0.000 0.000 0.0000
1708087930.6213 0 0.000 0.000 0.0000
1708087930.6291 0 0.000 0.000 0.0000
1708087930.6373 0 0.000 0.000 0.0000
1708087930.6454 0 0.000 0.000 0.0000
1708087930.6537 0 0.000 0.000 0.0000
1708087930.6619 0 0.000 0.000 0.0000
1708087930.6701 0 0.000 0.000 0.0000
1708087930.6779 0 0.000 0.000 0.0000
1708087930.6860 0 0.000 0.000 0.0000
1708087930.6942 0 0.000 0.000 0.0000
1708087930.7021 0 0.000 0.000 0.0000
1708087930.7094 0 0.000 0.000 0.0000
1708087930.7175 0 0.000 0.000 0.0000
1708087930.7253 0 0.000 0.000 0.0000
1708087930.7335 0 0.000 0.000 0.0000
1708087930.7416 0 0.000 0.000 0.0000
1708087930.7496 0 0.000 0.000 0.0000
1708087930.7577 0 0.000 0.000 0.0000
1708087930.7661 0 0.000 0.000 0.0000
1708087930.7739 0 0.000 0.000 0.0000
1708087930.7821 0 0.000 0.000 0.0000
1708087930.7893 0 0.000 0.000 0.0000
1708087930.7981 0 0.000 0.000 0.0000
1708087930.8053 0 0.000 0.000 0.0000
1708087930.8136 0 0.000 0.000 0.0000
1708087930.8214 0 0.000 0.000 0.0000
1708087930.8295 0 0.000 0.000 0.0000
1708087930.8379 0 0.000 0.000 0.0000
1708087930.8457 0 0.000 0.000 0.0000
1708087930.8538 0 0.000 0.000 0.0000
1708087930.8621 0 0.000 0.000 0.0000
1708087930.8699 0 0.000 0.000 0.0000
1708087930.8780 0 0.000 0.000 0.0000
1708087930.8854 0 0.000 0.000 0.0000
1708087930.8932 0 0.000 0.000 0.0000
1708087930.9013 0 0.000 0.000 0.0000
1708087930.9096 0 0.000 0.000 0.0000
1708087930.9174 0 0.000 0.000 0.0000
1708087930.9258 0 0.000 0.000 0.0000
1708087930.9339 0 0.000 0.000 0.0000
1708087930.9417 0 0.000 0.000 0.0000
1708087930.9498 0 0.000 0.000 0.0000
1708087930.9579 0 0.000 0.000 0.0000
1708087930.9659 0 0.000 0.000 0.0000
1708087930.9731 0 0.000 0.000 0.0000
1708087930.9813 0 0.000 0.000 0.0000
1708087930.9901 0 0.000 0.000 0.0000
1708087930.9972 0 0.000 0.000 0.0000
1708087931.0053 0 0.000 0.000 0.0000
1708087931.0135 0 0.000 0.000 0.0000
1708087931.0217 0 0.000 0.000 0.0000
1708087931.0298 0 0.000 0.000 0.0000
1708087931.0376 0 0.000 0.000 0.0000
1708087931.0457 0 0.000 0.000 0.0000
1708087931.0539 0 0.000 0.000 0.0000
1708087931.0621 0 0.000 0.000 0.0000
1708087931.0691 0 0.000 0.000 0.0000
1708087931.0772 0 0.000 0.000 0.0000
1708087931.0861 0 0.000 0.000 0.0000
1708087931.0932 0 0.000 0.000 0.0000
1708087931.1013 0 0.000 0.000 0.0000
1708087931.1096 0 0.000 0.000 0.0000
1708087931.1177 0 0.000 0.000 0.0000
1708087931.1258 0 0.000 0.000 0.0000
1708087931.1336 0 0.000 0.000 0.0000
1708087931.1417 0 0.000 0.000 0.0000
1708087931.1501 0 0.000 0.000 0.0000
1708087931.1581 0 0.000 0.000 0.0000
1708087931.1654 0 0.000 0.000 0.0000
1708087931.1736 0 0.000 0.000 0.0000
1708087931.1814 0 0.000 0.000 0.0000
1708087931.1895 0 0.000 0.000 0.0000
1708087931.1979 0 0.000 0.000 0.0000
1708087931.2057 0 0.000 0.000 0.0000
1708087931.2139 0 0.000 0.000 0.0000
1708087931.2221 0 0.000 0.000 0.0000
1708087931.2298 0 0.000 0.000 0.0000
1708087931.2379 0 0.000 0.000 0.0000
1708087931.2462 0 0.000 0.000 0.0000
1708087931.2540 0 0.000 0.000 0.0000
1708087931.2613 0 0.000 0.000 0.0000
1708087931.2694 0 0.000 0.000 0.0000
1708087931.2772 0 0.000 0.000 0.0000
1708087931.2855 0 0.000 0.000 0.0000
1708087931.2936 0 0.000 0.000 0.0000
1708087931.3014 0 0.000 0.000 0.0000
1708087931.3097 0 0.000 0.000 0.0000
1708087931.3178 0 0.000 0.000 0.0000
1708087931.3256 0 0.000 0.000 0.0000
1708087931.3339 0 0.000 0.000 0.0000
1708087931.3421 0 0.000 0.000 0.0000
1708087931.3498 0 0.000 0.000 0.0000
1708087931.3580 0 0.000 0.000 0.0000
1708087931.3652 0 0.000 0.000 0.0000
1708087931.3732 0 0.000 0.000 0.0000
1708087931.3813 0 0.000 0.000 0.0000
1708087931.3895 0 0.000 0.000 0.0000
1708087931.3973 0 0.000 0.000 0.0000
1708087931.4054 0 0.000 0.000 0.0000
1708087931.4137 0 0.000 0.000 0.0000
1708087931.4218 0 0.000 0.000 0.0000
1708087931.4299 0 0.000 0.000 0.0000
1708087931.4380 0 0.000 0.000 0.0000
1708087931.4458 0 0.000 0.000 0.0000
1708087931.4540 0 0.000 0.000 0.0000
1708087931.4612 0 0.000 0.000 0.0000
1708087931.4692 0 0.000 0.000 0.0000
1708087931.4773 0 0.000 0.000 0.0000
1708087931.4854 0 0.000 0.000 0.0000
1708087931.4932 0 0.000 0.000 0.0000
1708087931.5013 0 0.000 0.000 0.0000
1708087931.5099 0 0.000 0.000 0.0000
1708087931.5177 0 0.000 0.000 0.0000
1708087931.5259 0 0.000 0.000 0.0000
1708087931.5340 0 0.000 0.000 0.0000
1708087931.5418 0 0.000 0.000 0.0000
1708087931.5499 0 0.000 0.000 0.0000
1708087931.5572 0 0.000 0.000 0.0000
1708087931.5651 0 0.000 0.000 0.0000
1708087931.5732 0 0.000 0.000 0.0000
1708087931.5813 0 0.000 0.000 0.0000
1708087931.5892 0 0.000 0.000 0.0000
1708087931.5973 0 0.000 0.000 0.0000
1708087931.6057 0 0.000 0.000 0.0000
1708087931.6137 0 0.000 0.000 0.0000
1708087931.6218 0 0.000 0.000 0.0000
1708087931.6299 0 0.000 0.000 0.0000
1708087931.6377 0 0.000 0.000 0.0000
1708087931.6460 0 0.000 0.000 0.0000
1708087931.6533 0 0.000 0.000 0.0000
1708087931.6613 0 0.000 0.000 0.0000
1708087931.6694 0 0.000 0.000 0.0000
1708087931.6776 0 0.000 0.000 0.0000
1708087931.6854 0 0.000 0.000 0.0000
1708087931.6937 0 0.000 0.000 0.0000
1708087931.7018 0 0.000 0.000 0.0000
1708087931.7098 0 0.000 0.000 0.0000
1708087931.7179 0 0.000 0.000 0.0000
1708087931.7260 0 0.000 0.000 0.0000
1708087931.7341 0 0.000 0.000 0.0000
1708087931.7416 0 0.000 0.000 0.0000
1708087931.7498 0 0.000 0.000 0.0000
1708087931.7576 0 0.000 0.000 0.0000
1708087931.7659 0 0.000 0.000 0.0000
1708087931.7740 0 0.000 0.000 0.0000
1708087931.7819 0 0.000 0.000 0.0000
1708087931.7900 0 0.000 0.000 0.0000
1708087931.7981 0 0.000 0.000 0.0000
1708087931.8059 0 0.000 0.000 0.0000
1708087931.8142 0 0.000 0.000 0.0000
1708087931.8213 0 0.000 0.000 0.0000
1708087931.8294 0 0.000 0.000 0.0000
1708087931.8376 0 0.000 0.000 0.0000
1708087931.8458 0 0.000 0.000 0.0000
1708087931.8536 0 0.000 0.000 0.0000
1708087931.8613 0 0.000 0.000 0.0000
1708087931.8698 0 0.000 0.000 0.0000
1708087931.8776 0 0.000 0.000 0.0000
1708087931.8857 0 0.000 0.000 0.0000
1708087931.8938 0 0.000 0.000 0.0000
1708087931.9016 0 0.000 0.000 0.0000
1708087931.9099 0 0.000 0.000 0.0000
1708087931.9181 0 0.000 0.000 0.0000
1708087931.9259 0 0.000 0.000 0.0000
1708087931.9340 0 0.000 0.000 0.0000
1708087931.9421 0 0.000 0.000 0.0000
1708087931.9500 0 0.000 0.000 0.0000
1708087931.9581 0 0.000 0.000 0.0000
1708087931.9656 0 0.000 0.000 0.0000
1708087931.9734 0 0.000 0.000 0.0000
1708087931.9815 0 0.000 0.000 0.0000
1708087931.9897 0 0.000 0.000 0.0000
1708087931.9974 0 0.000 0.000 0.0000
1708087932.0058 0 0.000 0.000 0.0000
1708087932.0141 0 0.000 0.000 0.0000
1708087932.0219 0 0.000 0.000 0.0000
1708087932.0300 0 0.000 0.000 0.0000
1708087932.0381 0 0.000 0.000 0.0000
1708087932.0459 0 0.000 0.000 0.0000
1708087932.0532 0 0.000 0.000 0.0000
1708087932.0615 0 0.000 0.000 0.0000
1708087932.0693 0 0.000 0.000 0.0000
1708087932.0775 0 0.000 0.000 0.0000
1708087932.0856 0 0.000 0.000 0.0000
1708087932.0936 0 0.000 0.000 0.0000
1708087932.1018 0 0.000 0.000 0.0000
1708087932.1101 0 0.000 0.000 0.0000
1708087932.1179 0 0.000 0.000 0.0000
1708087932.1260 0 0.000 0.000 0.0000
1708087932.1341 0 0.000 0.000 0.0000
1708087932.1421 0 0.000 0.000 0.0000
1708087932.1492 0 0.000 0.000 0.0000
1708087932.1577 0 0.000 0.000 0.0000
1708087932.1656 0 0.000 0.000 0.0000
1708087932.1736 0 0.000 0.000 0.0000
1708087932.1816 0 0.000 0.000 0.0000
1708087932.1897 0 0.000 0.000 0.0000
1708087932.1978 0 0.000 0.000 0.0000
1708087932.2059 0 0.000 0.000 0.0000
1708087932.2138 0 0.000 0.000 0.0000
1708087932.2220 0 0.000 0.000 0.0000
1708087932.2292 0 0.000 0.000 0.0000
1708087932.2381 0 0.000 0.000 0.0000
1708087932.2452 0 0.000 0.000 0.0000
1708087932.2533 0 0.000 0.000 0.0000
1708087932.2612 0 0.000 0.000 0.0000
1708087932.2693 0 0.000 0.000 0.0000
1708087932.2777 0 0.000 0.000 0.0000
1708087932.2854 0 0.000 0.000 0.0000
1708087932.2936 0 0.000 0.000 0.0000
1708087932.3017 0 0.000 0.000 0.0000
1708087932.3097 0 0.000 0.000 0.0000
1708087932.3178 0 0.000 0.000 0.0000
1708087932.3262 0 0.000 0.000 0.0000
1708087932.3339 0 0.000 0.000 0.0000
1708087932.3420 0 0.000 0.000 0.0000
1708087932.3501 0 0.000 0.000 0.0000
1708087932.3579 0 0.000 0.000 0.0000
1708087932.3653 0 0.000 0.000 0.0000
1708087932.3735 0 0.000 0.000 0.0000
1708087932.3813 0 0.000 0.000 0.0000
1708087932.3894 0 0.000 0.000 0.0000
1708087932.3975 0 0.000 0.000 0.0000
1708087932.4053 0 0.000 0.000 0.0000
1708087932.4139 0 0.000 0.000 0.0000
1708087932.4220 0 0.000 0.000 0.0000
1708087932.4298 0 0.000 0.000 0.0000
1708087932.4379 0 0.000 0.000 0.0000
1708087932.4461 0 0.000 0.000 0.0000
1708087932.4541 0 0.000 0.000 0.0000
1708087932.4613 0 0.000 0.000 0.0000
1708087932.4695 0 0.000 0.000 0.0000
1708087932.4772 0 0.000 0.000 0.0000
1708087932.4853 0 0.000 0.000 0.0000
1708087932.4935 0 0.000 0.000 0.0000
1708087932.5015 0 0.000 0.000 0.0000
1708087932.5098 0 0.000 0.000 0.0000
1708087932.5179 0 0.000 0.000 0.0000
1708087932.5257 0 0.000 0.000 0.0000
1708087932.5338 0 0.000 0.000 0.0000
1708087932.5419 0 0.000 0.000 0.0000
1708087932.5498 0 0.000 0.000 0.0000
1708087932.5579 0 0.000 0.000 0.0000
1708087932.5662 0 0.000 0.000 0.0000
1708087932.5740 0 0.000 0.000 0.0000
1708087932.5821 0 0.000 0.000 0.0000
1708087932.5893 0 0.000 0.000 0.0000
1708087932.5971 0 0.000 0.000 0.0000
1708087932.6052 0 0.000 0.000 0.0000
1708087932.6136 0 0.000 0.000 0.0000
1708087932.6213 0 0.000 0.000 0.0000
1708087932.6295 0 0.000 0.000 0.0000
1708087932.6378 0 0.000 0.000 0.0000
1708087932.6456 0 0.000 0.000 0.0000
1708087932.6539 0 0.000 0.000 0.0000
1708087932.6622 0 0.000 0.000 0.0000
1708087932.6700 0 0.000 0.000 0.0000
1708087932.6780 0 0.000 0.000 0.0000
1708087932.6852 0 0.000 0.000 0.0000
1708087932.6941 0 0.000 0.000 0.0000
1708087932.7011 0 0.000 0.000 0.0000
1708087932.7094 0 0.000 0.000 0.0000
1708087932.7172 0 0.000 0.000 0.0000
1708087932.7256 0 0.000 0.000 0.0000
1708087932.7337 0 0.000 0.000 0.0000
1708087932.7415 0 0.000 0.000 0.0000
1708087932.7496 0 0.000 0.000 0.0000
1708087932.7578 0 0.000 0.000 0.0000
1708087932.7657 0 0.000 0.000 0.0000
1708087932.7740 0 0.000 0.000 0.0000
1708087932.7821 0 0.000 0.000 0.0000
1708087932.7899 0 0.000 0.000 0.0000
1708087932.7980 0 0.000 0.000 0.0000
1708087932.8061 0 0.000 0.000 0.0000
1708087932.8132 0 0.000 0.000 0.0000
1708087932.8213 0 0.000 0.000 0.0000
1708087932.8295 0 0.000 0.000 0.0000
1708087932.8372 0 0.000 0.000 0.0000
1708087932.8453 0 0.000 0.000 0.0000
1708087932.8534 0 0.000 0.000 0.0000
1708087932.8617 0 0.000 0.000 0.0000
1708087932.8698 0 0.000 0.000 0.0000
1708087932.8779 0 0.000 0.000 0.0000
1708087932.8857 0 0.000 0.000 0.0000
1708087932.8938 0 0.000 0.000 0.0000
1708087932.9019 0 0.000 0.000 0.0000
1708087932.9101 0 0.000 0.000 0.0000
1708087932.9171 0 0.000 0.000 0.0000
1708087932.9252 0 0.000 0.000 0.0000
1708087932.9341 0 0.000 0.000 0.0000
1708087932.9422 0 0.000 0.000 0.0000
1708087932.9495 0 0.000 0.000 0.0000
1708087932.9573 0 0.000 0.000 0.0000
1708087932.9656 0 0.000 0.000 0.0000
1708087932.9737 0 0.000 0.000 0.0000
1708087932.9815 0 0.000 0.000 0.0000
1708087932.9897 0 0.000 0.000 0.0000
1708087932.9981 0 0.000 0.000 0.0000
1708087933.0058 0 0.000 0.000 0.0000
1708087933.0141 0 0.000 0.000 0.0000
1708087933.0212 0 0.000 0.000 0.0000
1708087933.0300 0 0.000 0.000 0.0000
1708087933.0382 0 0.000 0.000 0.0000
1708087933.0455 0 0.000 0.000 0.0000
1708087933.0533 0 0.000 0.000 0.0000
1708087933.0616 0 0.000 0.000 0.0000
1708087933.0697 0 0.000 0.000 0.0000
1708087933.0775 0 0.000 0.000 0.0000
1708087933.0858 0 0.000 0.000 0.0000
1708087933.0939 0 0.000 0.000 0.0000
1708087933.1017 0 0.000 0.000 0.0000
1708087933.1100 0 0.000 0.000 0.0000
1708087933.1181 0 0.000 0.000 0.0000
1708087933.1259 0 0.000 0.000 0.0000
1708087933.1342 0 0.000 0.000 0.0000
1708087933.1423 0 0.000 0.000 0.0000
1708087933.1501 0 0.000 0.000 0.0000
1708087933.1574 0 0.000 0.000 0.0000
1708087933.1657 0 0.000 0.000 0.0000
1708087933.1737 0 0.000 0.000 0.0000
1708087933.1819 0 0.000 0.000 0.0000
1708087933.1900 0 0.000 0.000 0.0000
1708087933.1978 0 0.000 0.000 0.0000
1708087933.2059 0 0.000 0.000 0.0000
1708087933.2142 0 0.000 0.000 0.0000
1708087933.2222 0 0.000 0.000 0.0000
1708087933.2303 0 0.000 0.000 0.0000
1708087933.2384 0 0.000 0.000 0.0000
1708087933.2462 0 0.000 0.000 0.0000
1708087933.2544 0 0.000 0.000 0.0000
1708087933.2627 0 0.000 0.000 0.0000
1708087933.2707 0 0.000 0.000 0.0000
1708087933.2788 0 0.000 0.000 0.0000
1708087933.2869 0 0.000 0.000 0.0000
1708087933.2947 0 0.000 0.000 0.0000
1708087933.3028 0 0.000 0.000 0.0000
1708087933.3103 0 0.000 0.000 0.0000
1708087933.3181 0 0.000 0.000 0.0000
1708087933.3262 0 0.000 0.000 0.0000
1708087933.3343 0 0.000 0.000 0.0000
1708087933.3421 0 0.000 0.000 0.0000
1708087933.3502 0 0.000 0.000 0.0000
1708087933.3585 0 0.000 0.000 0.0000
1708087933.3665 0 0.000 0.000 0.0000
1708087933.3746 0 0.000 0.000 0.0000
1708087933.3827 0 0.000 0.000 0.0000
1708087933.3905 0 0.000 0.000 0.0000
1708087933.3988 0 0.000 0.000 0.0000
1708087933.4070 0 0.000 0.000 0.0000
1708087933.4150 0 0.000 0.000 0.0000
1708087933.4220 0 0.000 0.000 0.0000
1708087933.4301 0 0.000 0.000 0.0000
1708087933.4389 0 0.000 0.000 0.0000
1708087933.4462 0 0.000 0.000 0.0000
1708087933.4543 0 0.000 0.000 0.0000
1708087933.4623 0 0.000 0.000 0.0000
1708087933.4704 0 0.000 0.000 0.0000
1708087933.4786 0 0.000 0.000 0.0000
1708087933.4864 0 0.000 0.000 0.0000
1708087933.4948 0 0.000 0.000 0.0000
1708087933.5029 0 0.000 0.000 0.0000
1708087933.5108 0 0.000 0.000 0.0000
1708087933.5189 0 0.000 0.000 0.0000
1708087933.5260 0 0.000 0.000 0.0000
1708087933.5341 0 0.000 0.000 0.0000
1708087933.5421 0 0.000 0.000 0.0000
1708087933.5502 0 0.000 0.000 0.0000
1708087933.5580 0 0.000 0.000 0.0000
1708087933.5662 0 0.000 0.000 0.0000
1708087933.5743 0 0.000 0.000 0.0000
1708087933.5823 0 0.000 0.000 0.0000
1708087933.5904 0 0.000 0.000 0.0000
1708087933.5985 0 0.000 0.000 0.0000
1708087933.6063 0 0.000 0.000 0.0000
1708087933.6146 0 0.000 0.000 0.0000
1708087933.6227 0 0.000 0.000 0.0000
1708087933.6306 0 0.000 0.000 0.0000
1708087933.6387 0 0.000 0.000 0.0000
1708087933.6469 0 0.000 0.000 0.0000
1708087933.6549 0 0.000 0.000 0.0000
1708087933.6621 0 0.000 0.000 0.0000
1708087933.6705 0 0.000 0.000 0.0000
1708087933.6783 0 0.000 0.000 0.0000
1708087933.6864 0 0.000 0.000 0.0000
1708087933.6945 0 0.000 0.000 0.0000
1708087933.7023 0 0.000 0.000 0.0000
1708087933.7106 0 0.000 0.000 0.0000
1708087933.7190 0 0.000 0.000 0.0000
1708087933.7268 0 0.000 0.000 0.0000
1708087933.7350 0 0.000 0.000 0.0000
1708087933.7421 0 0.000 0.000 0.0000
1708087933.7508 0 0.000 0.000 0.0000
1708087933.7581 0 0.000 0.000 0.0000
1708087933.7664 0 0.000 0.000 0.0000
1708087933.7742 0 0.000 0.000 0.0000
1708087933.7823 0 0.000 0.000 0.0000
1708087933.7904 0 0.000 0.000 0.0000
1708087933.7982 0 0.000 0.000 0.0000
1708087933.8066 0 0.000 0.000 0.0000
1708087933.8149 0 0.000 0.000 0.0000
1708087933.8226 0 0.000 0.000 0.0000
1708087933.8307 0 0.000 0.000 0.0000
1708087933.8389 0 0.000 0.000 0.0000
1708087933.8466 0 0.000 0.000 0.0000
1708087933.8550 0 0.000 0.000 0.0000
1708087933.8623 0 0.000 0.000 0.0000
1708087933.8700 0 0.000 0.000 0.0000
1708087933.8786 0 0.000 0.000 0.0000
1708087933.8868 0 0.000 0.000 0.0000
1708087933.8948 0 0.000 0.000 0.0000
1708087933.9029 0 0.000 0.000 0.0000
1708087933.9101 0 0.000 0.000 0.0000
1708087933.9189 0 0.000 0.000 0.0000
1708087933.9270 0 0.000 0.000 0.0000
1708087933.9340 0 0.000 0.000 0.0000
1708087933.9420 0 0.000 0.000 0.0000
1708087933.9501 0 0.000 0.000 0.0000
1708087933.9582 0 0.000 0.000 0.0000
1708087933.9661 0 0.000 0.000 0.0000
1708087933.9742 0 0.000 0.000 0.0000
1708087933.9823 0 0.000 0.000 0.0000
1708087933.9904 0 0.000 0.000 0.0000
1708087933.9986 0 0.000 0.000 0.0000
1708087934.0066 0 0.000 0.000 0.0000
1708087934.0146 0 0.000 0.000 0.0000
1708087934.0230 0 0.000 0.000 0.0000
1708087934.0304 0 0.000 0.000 0.0000
1708087934.0383 0 0.000 0.000 0.0000
1708087934.0464 0 0.000 0.000 0.0000
1708087934.0545 0 0.000 0.000 0.0000
1708087934.0625 0 0.000 0.000 0.0000
1708087934.0706 0 0.000 0.000 0.0000
1708087934.0789 0 0.000 0.000 0.0000
1708087934.0866 0 0.000 0.000 0.0000
1708087934.0948 0 0.000 0.000 0.0000
1708087934.1029 0 0.000 0.000 0.0000
1708087934.1109 0 0.000 0.000 0.0000
1708087934.1182 0 0.000 0.000 0.0000
1708087934.1263 0 0.000 0.000 0.0000
1708087934.1341 0 0.000 0.000 0.0000
1708087934.1422 0 0.000 0.000 0.0000
1708087934.1503 0 0.000 0.000 0.0000
1708087934.1583 0 0.000 0.000 0.0000
1708087934.1669 0 0.000 0.000 0.0000
1708087934.1749 0 0.000 0.000 0.0000
1708087934.1827 0 0.000 0.000 0.0000
1708087934.1908 0 0.000 0.000 0.0000
1708087934.1990 0 0.000 0.000 0.0000
1708087934.2068 0 0.000 0.000 0.0000
1708087934.2142 0 0.000 0.000 0.0000
1708087934.2223 0 0.000 0.000 0.0000
1708087934.2301 0 0.000 0.000 0.0000
1708087934.2381 0 0.000 0.000 0.0000
1708087934.2463 0 0.000 0.000 0.0000
1708087934.2543 0 0.000 0.000 0.0000
1708087934.2626 0 0.000 0.000 0.0000
1708087934.2707 0 0.000 0.000 0.0000
1708087934.2785 0 0.000 0.000 0.0000
1708087934.2866 0 0.000 0.000 0.0000
1708087934.2947 0 0.000 0.000 0.0000
1708087934.3027 0 0.000 0.000 0.0000
1708087934.3110 0 0.000 0.000 0.0000
1708087934.3180 0 0.000 0.000 0.0000
1708087934.3269 0 0.000 0.000 0.0000
1708087934.3351 0 0.000 0.000 0.0000
1708087934.3421 0 0.000 0.000 0.0000
1708087934.3502 0 0.000 0.000 0.0000
1708087934.3583 0 0.000 0.000 0.0000
1708087934.3666 0 0.000 0.000 0.0000
1708087934.3744 0 0.000 0.000 0.0000
1708087934.3825 0 0.000 0.000 0.0000
1708087934.3909 0 0.000 0.000 0.0000
1708087934.3986 0 0.000 0.000 0.0000
1708087934.4068 0 0.000 0.000 0.0000
1708087934.4140 0 0.000 0.000 0.0000
1708087934.4229 0 0.000 0.000 0.0000
1708087934.4300 0 0.000 0.000 0.0000
1708087934.4384 0 0.000 0.000 0.0000
1708087934.4462 0 0.000 0.000 0.0000
1708087934.4543 0 0.000 0.000 0.0000
1708087934.4626 0 0.000 0.000 0.0000
1708087934.4704 0 0.000 0.000 0.0000
1708087934.4788 0 0.000 0.000 0.0000
1708087934.4869 0 0.000 0.000 0.0000
1708087934.4947 0 0.000 0.000 0.0000
1708087934.5028 0 0.000 0.000 0.0000
1708087934.5111 0 0.000 0.000 0.0000
1708087934.5188 0 0.000 0.000 0.0000
1708087934.5262 0 0.000 0.000 0.0000
1708087934.5343 0 0.000 0.000 0.0000
1708087934.5421 0 0.000 0.000 0.0000
1708087934.5503 0 0.000 0.000 0.0000
1708087934.5584 0 0.000 0.000 0.0000
1708087934.5663 0 0.000 0.000 0.0000
1708087934.5746 0 0.000 0.000 0.0000
1708087934.5828 0 0.000 0.000 0.0000
1708087934.5905 0 0.000 0.000 0.0000
1708087934.5987 0 0.000 0.000 0.0000
1708087934.6068 0 0.000 0.000 0.0000
1708087934.6150 0 0.000 0.000 0.0000
1708087934.6220 0 0.000 0.000 0.0000
1708087934.6302 0 0.000 0.000 0.0000
1708087934.6390 0 0.000 0.000 0.0000
1708087934.6461 0 0.000 0.000 0.0000
1708087934.6544 0 0.000 0.000 0.0000
1708087934.6626 0 0.000 0.000 0.0000
1708087934.6708 0 0.000 0.000 0.0000
1708087934.6789 0 0.000 0.000 0.0000
1708087934.6867 0 0.000 0.000 0.0000
1708087934.6949 0 0.000 0.000 0.0000
1708087934.7020 0 0.000 0.000 0.0000
1708087934.7102 0 0.000 0.000 0.0000
1708087934.7183 0 0.000 0.000 0.0000
